id	184A1	184B5	21MT1	21NT	21PT	600MPE	AU565	BT474	BT483	BT549	CAMA1	EFM192A	EFM192B	EFM192C	HCC1143	HCC1395	HCC1419	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC202	HCC3153	HCC38	HCC70	HS578T	JIMT1	LY2	MCF10A	MCF10F	MCF12A	MCF7	MDAMB134VI	MDAMB175VII	MDAMB231	MDAMB361	MDAMB453	MX1	SKBR3	SUM1315MO2	SUM149PT	SUM225CWN	SUM229PE	SUM52PE	T47D	T47D_Kbluc	UACC812	UACC893	ZR751	ZR7530	ZR75B
Group	Normal-like	Normal-like	Basal	Basal	Basal	Luminal	Luminal	Luminal	Luminal	Claudin-low	Luminal	Luminal	Luminal	Luminal	Basal	Claudin-low	Luminal	Luminal	Basal	Basal	Basal	Basal	Luminal	Basal	Claudin-low	Basal	Claudin-low	Basal	Luminal	Normal-like	Normal-like	Normal-like	Luminal	Luminal	Luminal	Claudin-low	Luminal	Luminal	Basal	Luminal	Claudin-low	Basal	Luminal	Basal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal
ENSG00000138449	0.38	0	0.42	0.18	0.11	5.33	4.61	4.88	5.34	0	4.37	1.58	2.12	2.65	0.81	0.19	4.19	6.64	2.44	1.4	0.03	0.74	4.29	1.08	1.23	2.54	0	0.25	0	0	0.04	0	0.03	0.03	5.18	0.48	5.3	6.52	0	3.49	0.21	0.08	4.78	0.54	1.83	7.03	6.55	2.94	5.42	4.34	6.36	3.7
ENSG00000185215	7.17	0.61	6.91	7.8	7.7	3.55	7.51	2.26	4.02	0.34	2.77	6.27	6.92	5.99	3.83	0.83	4.12	2.95	1.96	5.71	7.15	6.85	4.79	6.42	7.01	8.98	3.12	5.84	3.03	3.85	7.05	4.84	0.42	4.65	4.01	5.18	0.64	0.96	8.96	6.23	0.81	7.62	3.44	7.22	5.08	5.07	7.06	5.37	5.91	3.8	4.09	3.85
ENSG00000111057	9.09	6.78	10.54	10.47	10.45	9.92	10.59	9.91	11.78	0.33	9.16	11.8	10.88	12.43	9.12	4.14	11.68	11.29	7.78	9.94	10.69	10.76	10.25	8.68	7.06	7.97	9.15	10.62	12.58	8.01	8.66	9.44	12.37	9.29	9.7	8.41	9.85	8.91	8.22	10.65	1.4	9.41	10.66	9.88	9.84	11.54	11.09	11.81	10.98	11.1	10.36	10.64
ENSG00000118849	0.14	0	1.39	2.82	2.71	0	0.73	1.59	0	0.54	0.67	0	1.27	0	2.3	1.57	0.43	1.39	4.22	0	6.51	7.69	2.88	5.35	0.6	10.17	0.18	3.35	0	0.48	4.73	0	0	0	6.19	0.31	0.14	1.15	4.09	0.78	0	6.09	2.37	0.78	0.06	0.1	0.65	0.15	0	0	0.6	0
ENSG00000175793	9.46	10.19	8.8	7.93	7.89	4.79	7.27	3.77	4.01	0.51	5.89	6.45	6.12	6.95	9.37	5.71	5.13	1.63	3.31	9.38	9.35	8.25	5.6	7.71	0.68	7.99	6.86	8.23	7.19	9.2	9.66	10.2	6.49	6.11	5.44	6.69	5.64	7.68	8.1	6.17	1.49	8.6	7.77	9.46	7.56	7.09	7.44	5.32	5.23	6.14	3.69	6.13
ENSG00000102109	3.67	0	2.87	2.9	2.39	0	0.18	1.69	4.75	4.94	4.84	4.75	5.34	4.95	5.36	0.38	0.19	5.98	4.84	1.65	3.51	1.07	0.57	5.37	0.89	0.18	0	3.94	6.41	1.83	2.68	2.88	4.27	5.94	4.8	0.79	7.01	0	6.48	0.36	4.98	0.41	3.91	4.22	3.99	0	0	7.77	0	6.49	0.95	4.17
ENSG00000198930	0	0	1.82	2.7	2.73	0	5.57	0	0	0.32	0	0.67	1.19	0	0	0.11	0.19	6.95	0.73	5.57	0.43	0.56	3.89	0.24	0	4.28	5.75	5.03	0	0	0	0	0	0	0	1.27	0.27	0	1.24	6.19	2.84	0.15	6.38	0	0	1.33	6.72	0	5.89	4.53	0	4.49
ENSG00000173156	7.96	8.37	6.83	6.74	6.73	4.46	0.78	4.16	6.36	0	6.03	7.56	6.06	7.22	0	3	6.23	5.95	5.59	5.93	6.33	5.45	4.87	5.16	2.95	4.86	0	5.72	7.33	7.69	8.05	7.89	5.67	4.92	5.65	4.45	5.73	6.03	5.22	0	0.15	6.92	5.92	6.75	7.89	7.53	8.18	8.05	6.68	8.54	4.06	5.52
ENSG00000196208	1.58	2.83	0.83	1.35	1.16	2.38	0.41	4.41	6.58	0.11	4.84	5.2	3.23	7.09	1.14	0.95	1.51	7.56	1.07	0.74	0.93	0.36	4.65	0.74	0.9	0.32	1.08	1.02	6.81	0.27	0.56	1.33	5.44	4.51	0.9	0.85	7.61	0.31	0.16	0	0.4	1.06	0.33	1.57	1.45	5.04	5.74	5.13	0.91	6.45	1.44	3.27
ENSG00000141574	3.14	4.93	2.23	3.13	3.01	6.48	7.51	2.89	4.94	0.12	3.69	4.7	6.46	8.21	5.44	4.19	0.24	2.36	7.33	3.19	2.43	4.35	5.54	0.66	1.19	6.06	5.04	0.4	1.24	5.2	5.31	5.26	0.91	0.04	1.71	3.61	1.21	4.95	7.4	6.53	0.37	7.43	5.28	3.83	2.45	3.81	5.57	4.08	6.18	7.34	0.83	7.55
ENSG00000189280	5.73	6.17	5.61	5.11	5.31	0	1.52	0.08	0.07	0.07	0	2.59	3.2	1.76	3.93	0.23	0	0.39	0.19	6.15	6	4.34	3.96	3.99	0.24	3.87	0.07	0.33	0.7	5.84	5.36	6.87	0.19	1.33	3.6	0	1.43	0.06	6.3	1.69	0.69	5.46	1.28	5.97	3.5	2.92	2.12	1.75	1.37	0.23	0	0
ENSG00000157613	0.07	0.12	1.4	2.76	2.75	6.47	2.74	5.33	3.16	5.3	2.99	3.98	1.58	3.61	0.39	1.12	7.13	3.69	0.32	0.14	0.51	0.66	3.4	0.77	4.64	0.38	5.5	0.62	0.14	0	1.84	0.85	2.77	1.35	5.81	2.7	3.21	4.54	0.04	3.75	5.16	0.61	6.56	0.41	1.61	0	0.4	6.82	7.83	5.88	6.63	4.01
ENSG00000168743	0.85	4.49	0.45	0.99	0.85	5.14	1.71	2.13	4.21	0	7.01	6.08	4.05	4.15	4.29	0.25	3.02	8.83	6.67	0.82	4.46	2.01	6.1	3.26	0.6	4.57	0.06	0.07	5.83	0	0	0	4.41	4.59	4.63	0.51	0.73	5.36	1.97	0.57	0.07	1.03	0.93	1.12	0.74	1.8	2	4.6	5.76	4.81	4.87	1.38
ENSG00000163359	0.03	0	6.34	6.86	6.42	0.12	0.12	0.39	0.14	0.59	0.04	0.16	0.15	0.11	0.41	6.05	0.18	0.1	0.07	0.36	1.8	0.01	4.74	0.04	6.23	0.03	9.61	0.25	0.43	0.72	1.17	1.07	0.52	0.86	0.12	0.14	0.27	0.07	0.08	0	5.28	2.67	0	0.2	0.24	0.08	0.01	0.56	0.07	0.24	0.15	0.03
ENSG00000206503	7.07	7.59	7.22	6.95	6.62	4.14	5.89	0.71	7.18	7.32	5.96	7.5	7	5.02	6.73	6.83	6.01	7.54	9.97	8.93	9.37	8.32	3.73	6.51	8.73	10.57	8.11	7.07	6.4	6.6	9.24	7.67	5.98	7.91	5.62	8.72	6.5	4.94	9.08	2.72	7.68	8.13	10.82	8.92	4.21	7.17	6.7	8.36	0.94	1.08	6.01	0.92
ENSG00000167642	8.8	8.67	9.84	9.41	9.52	8.61	9.06	8.97	9.7	0.82	9.2	10.08	9.42	9.38	8.92	2.27	9.37	10.26	8.21	8.42	8.94	9	9.67	9.63	2.07	10.06	1.74	8.62	9.13	8.41	8.62	8.23	9.34	8.81	8.97	8.08	9.14	8.93	8.49	8.68	1.08	9.08	10.74	9.04	9.08	8.88	8.53	9.44	10.48	10.1	9.81	9.15
ENSG00000265249	0	0	0	0	0	0	0	6.49	0	0	5.37	0	0	0	6.44	7.61	0	0	0	0	0	0	6.4	0	0	0	6.4	0	0	0	0	0	6.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.02	0
ENSG00000229807	4.61	4.86	2.32	3.54	3.11	6.79	3.66	0	4.63	0.01	0.06	2.13	2.58	2.95	0	0.03	0	6.78	0.15	0	0.25	0	6.2	3.72	5.14	3.76	0.03	0.01	0	4.03	4.3	1.88	0	6.16	5.23	0.03	0.11	4.56	3.55	4.63	0	0	0	3.03	5.57	0	0	2.24	1.9	3.75	6.66	0.15
ENSG00000111348	6.92	4.99	7.24	7.03	7.06	6.77	4.84	6.9	6.62	3.94	0.88	7.24	5.84	6.63	4.85	1.39	7.64	4.7	0.71	8.09	7.31	7	6.85	7.5	0.95	7.71	3.33	7.72	1.86	6.24	6.14	5.56	0.73	0.97	7.47	8.47	5.91	3.47	4.32	6.21	0.16	4.99	6.34	5.33	5.67	5.34	3.38	5.14	8.99	7.24	8.33	4.88
ENSG00000052344	5.84	7.72	6.11	6.65	6.14	5.58	8.1	5.69	7.4	0	5.4	7.44	6.69	6.86	3.75	0.16	7.18	6.06	9.07	3.51	4.8	5.43	7.52	6.16	0.06	7.3	0.27	4.27	6.81	3.78	6.02	5	6.28	5.89	7.01	0.29	6.44	7.01	8.01	7.11	0	6.09	8.21	5.95	5.32	6.04	6.09	7.87	8.13	7.58	6	5.27
ENSG00000175315	2.03	1.68	7.46	7.51	7.63	0.77	2.29	0	0.57	0.12	0	3.1	5.13	1.65	0.64	0	0	1.82	0.38	3.03	6.74	3.49	4.74	2.77	0.34	1.1	0.14	5.69	1.55	1.06	5.1	1.66	0.12	0	1.86	0.96	0.66	0.11	0.37	1.16	0.93	4.69	3.39	7.86	0.78	2.37	0.57	4.72	4.17	2.07	0.95	0
ENSG00000183087	5.54	6.6	6.5	6.66	6.6	6.48	0.36	0.93	4.28	7.43	3	2.2	4.1	3.79	5.34	4.71	0.24	5.7	2.71	6.88	5.67	3.7	3.06	6.01	5.6	0.48	6.42	6.31	2.43	7.05	6.11	7.53	1.57	3.79	4.02	6.35	2.57	0.27	0.34	0.37	3.01	8.77	6.65	5.16	4.02	5.54	5.13	2.75	0	5.25	2.06	3.92
ENSG00000074410	5.39	6.7	3.22	4.8	5.02	5.27	4.68	4.19	7.21	1.88	6.5	7.84	4.75	7.42	0.27	3.19	5.2	8.62	0.68	1.37	1.79	1.26	5.34	1.63	2.06	1.91	3.28	0.39	6.93	6.29	4.8	5.38	5.02	7.05	5.43	2.25	6.17	6.78	0.91	5.49	3.93	2.41	0.43	2.38	0.88	6.9	6.7	6.11	3.26	7.51	6.25	5
ENSG00000113739	2.44	3.01	5.73	5.43	5.54	2.05	0.49	4.99	9.01	7.09	6.98	4.8	5.37	5.24	6.63	4.06	2.44	6.6	8.7	6.34	5.55	3.95	4.45	0.01	4.67	4.26	9.22	2.88	6.71	4.44	6.37	4.23	6.21	6.25	3.26	1.01	4.16	4.34	7.16	0.12	6.63	4.73	7.41	4.05	5.26	8.92	9.25	8.05	4.96	6.01	0.49	4.21
ENSG00000176485	6.94	2.69	0.69	0.7	0.64	5.45	5.68	4.84	4.91	0	4.47	5.72	5.79	5.9	6.38	1.9	8.17	6.05	2.27	5.36	4.36	2.5	5.67	0	2.27	5.45	3.15	5.83	4.39	2.17	6.07	1.06	5.39	7.76	5.27	5.43	1.7	0.71	1.82	5.38	3.81	5.17	3.14	3.17	7.39	7.98	8.04	6.74	7.39	2.65	6.43	1.93
ENSG00000158747	6.35	6.59	7.59	7.38	7.35	0.27	1.46	1.7	6.64	5.15	7.4	3.77	6.5	7.21	5.28	2.11	6.09	8	5.51	5.99	6.94	0.31	2.49	4.1	4.66	7.91	5.89	3.54	4.21	7.02	5.95	6.48	1.4	7.82	0.15	4.92	5	7.31	7.09	1.44	2.42	6.31	5.6	7.13	0.33	5.08	5.62	4.8	5.77	6.29	1.66	4.55
ENSG00000196557	0.03	0.03	0.67	1.03	1.2	0.44	5.02	2.55	6.55	0.39	0.32	6.6	5.93	4.92	0.04	0.01	1.03	2.41	4.54	0.1	0.03	0.08	0.45	0	0.03	0	0.07	0.15	6.66	0	0.36	0	3.91	5.76	4.88	0.8	4.8	0.04	0	0.59	1.26	0	3.41	0.4	0.3	3.89	4.52	5.87	1.55	1.94	4.3	5.28
ENSG00000267276	3.61	4.02	1.86	1.01	1.57	0	1.21	0	0	0	0	1.91	0.64	2.09	0.82	0.71	0	0.62	3.27	0	0.96	2.91	0.54	4.32	2.15	0.89	1.38	2.59	2.38	4.9	6.13	6.67	0.54	0	2.19	5.71	1.79	2.74	6.33	7.04	4.17	2.03	6.42	3.15	4.56	4.86	6	6.41	7.71	5.3	0.75	0
ENSG00000132329	1.35	0.4	6.7	6.83	6.64	0	0.37	0.12	4.97	0	0.44	4.12	3.66	5.31	0.23	4.66	0	4.84	5.12	0.92	0	0.2	2.51	0.77	2.62	1.05	0.92	3.83	3.72	1.68	0.6	4.61	4.68	1.91	0	4.75	1.74	0	0	0	0.77	5.29	0	4.25	0	0.34	0	5.3	0	5.99	0	0.26
ENSG00000112559	5.7	5.23	6.77	5.64	5.76	3.57	6.1	0	2.5	0	0.37	4.49	3.36	4.42	4.9	3.83	1.54	0.77	5.52	6.19	6.02	4.11	4.83	4.52	0.68	3.74	0.6	5	0.48	5.88	5.44	6.47	0	0	3.43	3.44	4.25	0.23	7.12	5.85	0	4.76	6.33	6.03	5.61	0	0	0.94	4.71	3.97	3.37	4.35
ENSG00000157992	1.16	4.12	7.05	7.12	7	4.76	3.5	0.8	2.44	0.52	5.44	3.95	4.77	1.55	4.86	1.21	1.4	2.18	8.09	1.31	3.84	1.01	5.43	5.99	0.93	6.44	0.8	0.25	5.57	3.92	6.22	6.3	5.48	5.09	2.83	1.69	4.79	5.44	5.43	2.14	1.36	6.27	0.75	5.95	2.74	2.12	0	0	4.15	5.97	3.31	7.11
ENSG00000244509	6.48	6.33	6.59	6.14	5.56	0	0.4	0	0.37	0	0	0.82	1.33	0	1.94	3.54	0	0	0.14	4.52	4.9	1.88	3.05	3.8	4.25	2.58	4.14	4.05	0.61	5.13	4.77	5.42	0	0.14	0	4.54	4.65	0.32	0.19	0	0.43	4.42	0.24	4.5	0.48	0	0.33	0.24	0.78	0	0.2	0.08
ENSG00000169908	5.74	6.87	5.84	6.12	6.1	7.49	6.03	3.74	7.47	7.14	3.37	0.55	0.74	1.52	8.41	6.36	1.4	4.92	9.5	4.61	6.38	7.28	4.91	5.76	7.09	8.92	7.68	6.5	2.31	4.81	7.75	6.86	3.19	6.26	0.54	7.85	2.58	7.46	8.31	3.97	7.82	4.66	7.35	6.18	6.81	2.87	3.43	4.35	6.01	5.2	5.64	1.1
ENSG00000163083	0.03	0.12	2.2	1.68	2.07	5.34	7.29	5.28	5.26	0	6.65	6.7	6.97	6.42	6.53	2.77	4.43	4.14	2.23	3.61	3.3	4.46	6.2	4.38	0.34	4.23	3.55	4.52	6.27	0	0.64	0.25	3.59	4.53	5.75	2.69	3.52	6.88	1.8	6.44	0.18	1.22	6.53	3.82	5.48	6.34	5.87	5.15	7.61	5.41	6.5	5.73
ENSG00000198125	0	0.97	2.89	2.36	2.76	3.7	7.08	6.31	4.68	0.62	4.92	6.9	6.59	6.9	3.28	1.4	5.74	3.96	3.22	2.15	4.13	5.21	5.66	6.12	0.42	4.55	0.38	2.18	5.26	0.23	0.39	0.3	5.19	4.23	6.96	0.36	6.05	5.57	4.93	7	0.16	3.33	5.88	4.89	3.55	4.94	4.46	6.74	6.8	7.1	5.98	6.07
ENSG00000169439	2.4	0	3.64	0.31	0.38	5.22	0	3.9	3.16	0.62	2.54	2.44	0.44	1.21	6.94	6.58	2.97	7.92	5.73	0.32	1.69	0.23	4.47	6.21	7.26	5.15	7.53	0.95	1.6	0.57	0.77	1.45	1.66	6.12	3.57	5.71	1.11	3.65	4.57	0	3.26	3.29	1.23	0.6	2.44	4.36	5.05	5.24	0	3.18	2.81	3.26
ENSG00000187017	0.77	3.33	5.62	6.23	6.21	2.62	6.49	5.21	5.84	0.11	4.48	4.02	4.14	5.44	3.58	0	5.04	6	1.45	4.47	3.09	1.83	5.35	2.09	0.66	6.04	0.03	0.5	5.3	0.14	0.82	4.82	5.23	5.54	3.7	0.3	3.83	7.17	1.37	7.23	0.69	5.76	4.79	6.28	4.53	6.16	5.69	6.84	7.16	6.74	4.7	6.83
ENSG00000156127	0.3	0	5.94	5.58	5.6	2.57	6.43	3.89	4	0	3.43	5.01	5.21	4	0	0	0.11	3.96	0	0	3.91	4.61	2.92	0.26	0.16	4.77	0.34	4.33	6.01	0	0	0	4.59	0.1	4.49	0	3.87	2.12	0	5.91	0	0	4.91	5.97	5.61	1.72	3.1	5.45	3.6	4.18	3.35	2.45
ENSG00000167183	0	4.82	2.27	2.23	2.48	5.98	4.63	5.57	5.38	0	4.94	5.8	4.88	5.14	5.37	0.14	8.4	5.01	1.88	0.24	2.11	3.51	5.35	2.97	0.34	5.17	0.06	1.36	4.91	1.04	1.69	1.38	5.38	4.33	6.4	0.3	6.79	6.07	3.49	3.83	0.2	0.88	5.88	2.74	7.09	4.6	5.19	5.53	5.58	6.78	5.29	6.06
ENSG00000090530	3.99	5.86	0.21	0.92	0.77	0	0.27	0.39	0.03	6.63	0	0.24	0.59	0	5.92	5.18	0.15	0.04	1.35	4.08	7.38	4.92	5.8	3.38	4.48	6.08	3.78	3.57	0.03	4.63	4.83	3.77	0	0.54	0.12	4.65	0.32	0	2.31	1.16	0.83	3.12	0.12	3.47	1.81	0.59	0.36	0.1	0	0.89	0	0
ENSG00000135821	9.36	10.91	7.37	7.82	7.38	10.08	9.82	6.43	9.79	0.62	7.13	10.4	9.5	9.86	6.97	2.82	8.68	10.26	7.52	7.54	6.84	8.17	7.51	0	5.97	9.79	4.19	5.22	7.53	9.28	7.85	8.69	6.34	9.69	8.46	5.23	8.76	7.19	8.21	8.44	5.73	4.16	7.92	8.93	8.31	8.35	8.22	9.88	10.42	9.18	9.34	7.14
ENSG00000134827	1.08	2.19	0.93	1.12	0.97	0.63	0.06	9.29	0.14	0	0	0	0.18	0.39	0.52	0.18	0.06	0	0	1.46	0.87	4.7	3.56	0	0	7.41	0	0.87	0.12	0	3.59	0.19	0	0	0.79	0.67	10.95	0	0	0	0	2	2.53	0.25	0	0	0	0.36	0	1.35	0	0.31
ENSG00000115380	7.7	7.69	4.08	4.72	4.73	7.53	4.32	1.88	5.07	8.68	7.31	4.81	5.19	4.6	8.56	3.8	2.06	5.34	0.1	5.86	6.29	4.21	5.98	6.89	8.59	6.63	4.8	5.8	3.81	6.82	5.59	6.23	4.18	0.06	4.45	4.6	2.39	0.4	3.26	5.73	0.16	8.4	2.83	6.76	0.44	7.43	6.15	3.58	5.6	5.27	4.3	2.06
ENSG00000106484	3.92	0.23	6.51	5.95	6.39	1.12	6.22	5.31	4.94	4.84	5.15	5.31	5.02	3.6	4.98	0.9	0.46	5.29	0.49	6.15	4.57	4.51	5.93	0.34	8.77	0.27	2.35	1.86	5.55	5.06	5.16	6.35	5.45	4.47	4.46	3.91	5.09	5.49	0.19	6.27	0.24	0	4.45	5.25	0.32	0.16	0.19	3.94	4.83	4.29	3.63	5.36
ENSG00000163347	4.59	4.79	3.03	3.37	4.05	4.38	0.36	0.03	2.77	3.25	0.12	1.51	1.8	1.21	4.91	0.41	0	0.06	0.26	4.02	7.02	6.77	4.1	5.9	0.91	6.66	0.16	1.84	2.1	6.09	5.1	4.99	0.69	0.49	1.83	2.49	0.55	0.04	1.16	0.65	0.56	3.22	5.41	4.38	4.4	7.13	6.95	1.58	4.67	5.64	2.14	0.33
ENSG00000137801	9.2	5.67	8.59	7.49	8.32	7.55	6.07	2.9	6.51	10.18	5.85	4.96	5.99	6.15	9.24	6.04	2.69	2.81	2.21	7.2	7.25	7.49	6.93	8.92	7.08	2.82	9.11	4.01	7.29	8.46	7.59	7.29	6.89	6.82	5.49	6.58	4.75	7.74	8.91	4.63	0.81	11.08	7.1	8.95	6.84	4.3	5.33	5.51	6.31	2.93	6.31	0.99
ENSG00000170465	2.43	4.14	4.35	4.66	4.35	0.62	0.06	0	0	0.06	0.11	0	0	0	5.09	1.24	0.04	0	0.1	0.41	3.38	0	5.27	0.23	0.04	0.18	0	0	0.1	3.94	6.17	8.15	0	0.04	0.03	0	0.44	0.11	2.3	0	0	2.49	2.44	6.79	6.82	0	0.12	0	0.24	0	0	0
ENSG00000172137	0	0	5.69	4.53	5.83	5.29	0.53	0.51	3.66	0	0	0.89	0.79	0.27	2.7	1.52	0.42	3.02	7.25	2.73	3.49	5.82	2.99	5.5	1.04	7.11	0.14	5.33	0.2	0	2.69	0.95	0.61	0.37	2.51	0.86	0.37	0.06	5.16	0	0.26	0.63	5.96	2.06	4.23	0.18	0.68	1.66	6.41	0.76	2.43	0.08
ENSG00000211445	0.54	0.96	1.24	1.02	1.48	5.22	5.81	0.68	2	0.6	1.09	1.09	3.51	1.12	0.98	1.34	5.76	3.91	0.58	7.61	7.04	1.27	4.98	0.68	4.07	1.01	0.63	4.43	5.26	1.62	3.35	5.95	6.18	3.86	1.48	4.3	5.63	0.5	1.45	5.11	0.59	1.69	5.32	7.09	1.28	5.81	6.44	5.44	0	2.61	4.76	0.68
ENSG00000109846	1.53	7.4	0.23	0.94	0.33	4.83	5.72	0	1.44	0.7	0.41	2.62	4.96	2.2	5.94	0.5	1.06	3.08	2.61	2.51	4.73	0.59	4.89	7.1	2.28	4.66	1.53	0.41	0.83	2.02	7.18	3.59	0.4	0.15	0.07	0	0.96	0.18	8	4.41	2.59	2.66	6.99	2.65	3.26	2.44	1.84	0	2.59	0	2.8	0.55
ENSG00000197043	1.66	1.88	1.35	1.16	0.74	6.86	7.55	6.97	7.91	6.24	7.64	7.15	6.31	7.86	3.94	4.26	7.58	7.1	4.84	4.04	4.79	1.53	5.71	3.67	5.89	4.24	6.88	1.46	6.13	1.64	1.96	4.99	5.86	7.95	5.27	6.5	6.43	7.17	5.85	6.99	6.36	0.95	5.22	3.45	2.33	7.61	6.87	7.86	5.92	6.97	8.15	6.94
ENSG00000070731	4.59	7.4	2.41	1.3	0.72	6.3	0.78	6.2	4.99	0.15	4.29	4.97	2.2	4.87	1.74	0.37	5.56	1.94	1.44	1.24	2.31	0.48	5.39	1.2	1.06	3.04	0.12	2.31	2.83	3.97	3.08	4.09	4.8	6.02	6.18	0.68	7.69	7.78	3.85	1.91	0.58	2.38	3.84	3.25	5.58	5.68	5.07	7.23	5.38	7.19	5.27	6.17
ENSG00000115112	5.21	5.54	7.26	7.72	7.3	1	0.49	0.03	0.88	0.01	0.15	0.57	0.86	1.23	4.24	1.94	0.01	1.04	1.55	2.56	3.48	0.44	2.9	3.08	0.24	1.89	0.19	1.33	0.23	4.47	5.51	4.42	0.01	4.59	0.11	0.57	0.18	0.15	4.5	0.01	0.06	6.08	2.42	5.5	1.7	1.11	2.12	0.71	0	0.58	0	0.12
ENSG00000107796	3.9	3.48	3.1	3.19	3.01	1.51	0	1.05	0.96	9.55	3.98	2.26	7.4	2.24	0.96	6.04	0.62	1.67	1.63	1.7	2.76	1.52	4.66	9.66	6.5	2.28	5.52	0.51	6.18	3.77	4.24	2.62	2.36	0.91	2.15	1.16	1.6	0.24	5.94	0	6.22	1.98	2.18	2.56	2.1	4.18	4.84	1.24	0	2.32	1.92	3.45
ENSG00000130598	8.36	7.83	0.48	1.59	0.74	2.8	2.03	0	0.15	0	0	0.61	1.24	0.77	0.86	0	0.16	2.28	0.16	0.21	1.94	5.69	1.42	5.1	0	0	0	0	0.65	6.42	2.3	4.26	0.15	0	0.92	0.21	2.21	0	0	1.88	0	1.96	3.21	5.16	3.17	5.49	5.74	0.52	0	5.42	0.19	0.82
ENSG00000113494	0	0.01	0.18	0.25	0.25	1.42	3.73	5.31	5.94	1.66	5.49	2.98	3.17	3.31	2.35	2.42	5.62	6.16	3.18	0	1.98	3.02	5.88	2.56	0.84	2.57	0.32	0.5	3.86	0.07	0.03	0	4.97	6.14	3.71	0.42	6.43	4.7	1.95	3.34	0.1	0.93	1.81	0.11	4.96	8.14	6.64	3.31	5.48	3.35	5.36	1.75
ENSG00000135069	5.2	4.74	5.04	5.24	5.29	0	5.24	5.29	2.79	6.23	0.04	5.38	5.02	4.92	6.43	6.95	4.45	2.63	7.75	6.07	6.21	6.47	5.14	0.52	6.53	6.89	5.4	6.43	4.11	5.25	3.76	5.48	3.83	0.08	4.74	5.74	5.42	0.14	7.24	5.52	7.25	4.23	7.29	5.41	0.08	5.37	0.48	0.21	4.4	3.93	0	2.33
ENSG00000166145	7.01	7.85	7.62	7.74	7.78	6.87	8.93	6.88	8.08	0.33	7.29	8.64	7.8	8.18	6.51	1.42	7.39	6.56	7.25	6.86	6.56	7.47	7.34	7.63	1.56	8.22	0.27	6.03	7.44	6.42	7.46	5.92	6.77	7.6	7.79	0.42	6.09	8.29	7.78	8.71	0.93	7.63	7.8	7.37	7.98	8.09	7.77	8.09	8.34	8.28	8.14	7.47
ENSG00000087245	5.89	0.8	5.32	4.04	4.59	0	0.16	0.06	0.04	0.67	0.14	0.19	0.31	0.06	4.42	8.43	0.3	0.36	0.27	1.89	1.57	2.58	3.82	0.19	3.49	2.18	7.5	0.33	0.24	0.52	6.69	2.84	0	0.15	0.58	0	0.43	0.16	3.74	0.39	5.62	4.4	0.55	3.42	0.8	0	0.81	0.79	0	0.45	0.43	0
ENSG00000019549	6.01	5.19	4.23	4.15	4.4	0	0.11	0.04	0.9	4.73	0.08	0.04	0.04	0	1.9	4.94	0	0	2.68	4.41	3.57	3.56	3.26	0.9	5.2	2.99	5.38	5	0.1	5.54	6.07	5.91	0.19	0	0.78	2.5	0.74	0.12	4.82	0	5.2	1.52	0.48	5.09	2.83	0	0	0.14	0	0	0.06	0
ENSG00000167552	5.89	5.83	2.67	4.05	3.97	6.78	1.1	2.92	8.59	7.27	1.97	2.64	3.83	2.84	6.1	5.49	1.61	6.93	0.86	1.86	2.21	4.02	6.17	6.45	6.35	5.57	5.61	1.45	6.66	5.85	6.21	5.78	6.05	9.42	2.29	5.74	5.83	0.85	7.27	0.1	6.71	3.08	4.45	2.59	2.35	6.83	6	6.66	1.32	6.66	4.31	6.35
ENSG00000010438	7.35	2.98	4.8	2.61	2.33	0	0.19	0.2	0	0	0.18	0	0.42	1.08	0.4	0.7	0.11	0	2.07	7.82	0	0.39	5.32	1.84	0	1.8	0	5.5	0	2.11	7.68	4.27	0	0	0.2	5.43	0	0.1	3.55	0	0	1.6	0	4.55	0	0	0	1.97	0	0	0	0
ENSG00000197825	0	0	0	0	0	0	0	5.04	2.84	0	5.12	0	0	0	5.8	5.3	5.58	6.42	0	0	6.12	0	3.4	0	2.85	0	1.54	0	0	0	0	0	4.73	5.64	0	0	3.46	0	0	0	0	3.63	0	0	0	0	0	0	0	0	5.08	3.55
ENSG00000197956	11.67	10.69	11.74	11.66	11.51	11	9.96	7.03	6.92	8.41	10.57	9.18	9.3	9.2	10.9	10.28	3.29	1.5	7.13	9.65	9.82	9.29	6.59	10.47	10.28	10.8	10.04	10.04	6.94	11.23	11.66	11.83	5.77	5.42	10.73	10.48	9.24	4.92	10.79	11.21	10.06	10	11.57	10.48	10.77	9.65	9.22	6.63	11.31	9.43	10.54	8.55
ENSG00000234237	0	0	0	0	0	7.07	0	4.19	5.09	0	5.69	0	0	0	4.87	4.91	4.01	3.74	0	4.09	4.43	0	5.07	0	4.32	0	5.01	0	0	0	0	0	5.14	3.18	1.45	0	2.61	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59	4.23
